"GEOID","an_atac_rate","an_gtgc_rate","an_cvddiff1_rate","an_tempdiff2_rate","group","start","amount","end","id","label_loc","color_assignment"
"371830534332",5.78808325608969,5.3059293192284,-1.07548397460062,0.593330037739322,"Heat Contribution",4.71259928148907,0.593330037739322,5.30592931922839,3,5.30592931922839,"Small Above"
"371830534332",5.78808325608969,5.3059293192284,-1.07548397460062,0.593330037739322,"CBG Attributable Rate",0,5.3059293192284,5.3059293192284,4,5.3059293192284,"CBG"
"371830542232",5.78808325608969,2.94305217221834,-2.35641171936523,-0.488619364506129,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830542232",5.78808325608969,2.94305217221834,-2.35641171936523,-0.488619364506129,"Health Contribution",5.78808325608969,-2.35641171936523,3.43167153672446,2,5.78808325608969,"Large Below"
"371830542232",5.78808325608969,2.94305217221834,-2.35641171936523,-0.488619364506129,"Heat Contribution",3.43167153672446,-0.488619364506129,2.94305217221833,3,3.43167153672446,"Small Below"
"371830542232",5.78808325608969,2.94305217221834,-2.35641171936523,-0.488619364506129,"CBG Attributable Rate",0,2.94305217221834,2.94305217221834,4,2.94305217221834,"CBG"
"371830534341",5.78808325608969,4.13034528309049,-1.98558193778964,0.32784396479044,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830534341",5.78808325608969,4.13034528309049,-1.98558193778964,0.32784396479044,"Health Contribution",5.78808325608969,-1.98558193778964,3.80250131830005,2,5.78808325608969,"Small Below"
"371830534341",5.78808325608969,4.13034528309049,-1.98558193778964,0.32784396479044,"Heat Contribution",3.80250131830005,0.32784396479044,4.13034528309049,3,4.13034528309049,"Small Above"
"371830534341",5.78808325608969,4.13034528309049,-1.98558193778964,0.32784396479044,"CBG Attributable Rate",0,4.13034528309049,4.13034528309049,4,4.13034528309049,"CBG"
"371830534271",5.78808325608969,5.20324443014092,-0.706947639513574,0.122108813564794,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830534271",5.78808325608969,5.20324443014092,-0.706947639513574,0.122108813564794,"Health Contribution",5.78808325608969,-0.706947639513574,5.08113561657612,2,5.78808325608969,"Small Below"
"371830534271",5.78808325608969,5.20324443014092,-0.706947639513574,0.122108813564794,"Heat Contribution",5.08113561657612,0.122108813564794,5.20324443014091,3,5.20324443014091,"Small Above"
"371830534271",5.78808325608969,5.20324443014092,-0.706947639513574,0.122108813564794,"CBG Attributable Rate",0,5.20324443014092,5.20324443014092,4,5.20324443014092,"CBG"
"371830534301",5.78808325608969,6.58248293298405,0.682219583295078,0.112180093599281,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830534301",5.78808325608969,6.58248293298405,0.682219583295078,0.112180093599281,"Health Contribution",5.78808325608969,0.682219583295078,6.47030283938477,2,6.47030283938477,"Small Above"
"371830534301",5.78808325608969,6.58248293298405,0.682219583295078,0.112180093599281,"Heat Contribution",6.47030283938477,0.112180093599281,6.58248293298405,3,6.58248293298405,"Small Above"
"371830534301",5.78808325608969,6.58248293298405,0.682219583295078,0.112180093599281,"CBG Attributable Rate",0,6.58248293298405,6.58248293298405,4,6.58248293298405,"CBG"
"371830534342",5.78808325608969,8.15335315918335,1.69735354636792,0.667916356725733,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830534342",5.78808325608969,8.15335315918335,1.69735354636792,0.667916356725733,"Health Contribution",5.78808325608969,1.69735354636792,7.48543680245761,2,7.48543680245761,"Small Above"
"371830534342",5.78808325608969,8.15335315918335,1.69735354636792,0.667916356725733,"Heat Contribution",7.48543680245761,0.667916356725733,8.15335315918334,3,8.15335315918334,"Small Above"
"371830534342",5.78808325608969,8.15335315918335,1.69735354636792,0.667916356725733,"CBG Attributable Rate",0,8.15335315918335,8.15335315918335,4,8.15335315918335,"CBG"
"371830534282",5.78808325608969,4.99126382281925,-0.945083931251411,0.148264497980966,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830534282",5.78808325608969,4.99126382281925,-0.945083931251411,0.148264497980966,"Health Contribution",5.78808325608969,-0.945083931251411,4.84299932483828,2,5.78808325608969,"Small Below"
"371830534282",5.78808325608969,4.99126382281925,-0.945083931251411,0.148264497980966,"Heat Contribution",4.84299932483828,0.148264497980966,4.99126382281925,3,4.99126382281925,"Small Above"
